address,auxo,prv,prv_staker,arv_locked,total,share,reward_share
0x513aedace44cc9a0724ca276a8ceeee950903576,0,0,103400709670227821465,0,103400709670227821465,0.000331826524937111973510731352038786143759016,28941909505014906
0x52876dafdc67238390477bb2403bdc8021944ddc,0,0,1705842261266394220545,12000000000000000000,1717842261266394220545,0.00551278255017881690768686412630495946443551,480824894026596410
0x542256ef33279c5545aa71f4b3b6298990f30ffc,0,0,46274500000000000000,0,46274500000000000000,0.000148500978157440883140745051012866912663457,12952255314891993
0x56fcfeb7d7afa46c9aa58f08a04fbb11eb27808c,0,0,286386653707397656251,0,286386653707397656251,0.000919052571217081664147570007147345598559902,80159765261553862
0x59ab3cb9ca8b7910ba2d137a138b69bbf85bdf28,0,0,340801621768658161447,0,340801621768658161447,0.00109367738582346508400127714984429449347450,95390541591522624
0x5c2cf283c3bacb15b3137d5e8af30643b33189b0,0,0,176717823655278788892,0,176717823655278788892,0.000567110820660688829400967608846602426841379,49463405778025279
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,0,0,3467353610723588508,109487970824782553609,112955324435506142117,0.000362488544808992988880635271967805460641487,31616250878240368
0x5e03b07ae157ee1ca5bf2f3cbe5bc8dc38f3e965,0,0,70712982212835690000,0,70712982212835690000,0.000226927293153590389683507488062146102280420,19792598508856153
0x66991c98912a882e29e9603b6e1b4c129b34a264,0,0,214628479304886712790,0,214628479304886712790,0.000688771118374476965876164954028791762399538,60074616944621880
0x66d0e180af64fb368679f91765affc99174396ac,0,0,98201111270437710495,0,98201111270437710495,0.000315140327389981354318439949909975095638270,27486539354954173
0x679a51d6f75ea1bdcd8cb2d3f3e6de4663718cad,0,0,65422078323836301,2000000000000000000,2065422078323836301,0.00000662821205932131449243320318866078992090383,578112655814005
0x67e326ed4972650fbc9541b81a57ded004f3e4ee,0,0,312099149915369022924,0,312099149915369022924,0.00100156736527759528304508756848616004952098,87356705599511860
0x68fe88060ac8772d9ec7f40deb535c4873260f8a,0,0,2000000000000000000000,0,2000000000000000000000,0.00641826397508091424610725349870304001830195,559800983906557340
0x71f9ccd68bf1f5f9b571f509e0765a04ca4ffad2,0,0,127069039927433590803,4012435101306158856360,4139504141233592447163,0.0132842151521889116601520718988507574381882,1158649245573916874
0x72b223de2f773c814465c4a8f2ef9faae702cfb3,0,0,3709266477221969006850,0,3709266477221969006850,0.0119035257023645271279236034164392964277826,1038225511760234056
0x73cbc02516f5f4945ce2f2facf002b2c6aa359e7,0,0,291153351892587905053,0,291153351892587905053,0.000934349534838126737246189502325340257985332,81493966428581414
0x74c4623d7609f3eb2665ad32ff96b44856b6051b,0,0,91297999165881600000,0,91297999165881600000,0.000292987329521672615584483984212200815429175,25554354880880285
0x76e0266c3c4d2766722a13db031714cb208c922d,0,0,14286405195931130338,0,14286405195931130338,0.0000458469599012267820677132450851899494071304,3998771842584999
0x775797e5cba871ddf85496d96b201ffdecf83ea7,0,0,51255159540136976015,0,51255159540136976015,0.000164484572006742996157905372481618000033959,14346344370428124
0x7917d37a540c6d26ffeebd2da51875ecb2568ea8,0,0,107439786196512857852,0,107439786196512857852,0.000344788454617737077738901410195941174126279,30072449011759027
0x8061199a31983a077e691c08b2263a4cf5c24093,0,0,258046914457658421422,0,258046914457658421422,0.000828106607472187690305917618475009661930870,72227458303724210
0x80fdc30d21a672eef723b809ed4ba7c91728d421,0,0,819433250301409689003,0,819433250301409689003,0.00262966945519649976116363174384810117375190,229359769882238709
0x81afcf6dd79897cba488471ecec2f41bf3f7ca9b,0,0,14132959749199548630,0,14132959749199548630,0.0000453545332097780279207801221055338367756633,3955822386556839
0x8243a0cedd065228d3febff9733c9921832f398b,0,0,90345921997744398007,0,90345921997744398007,0.000289931988226796586576851057859135170586478,25287868013141198
0x827e0f89ac23fefb2ed69fb5bfabef9429888245,0,0,1140006601874663274101,0,1140006601874663274101,0.00365843165208328076608298953669919749940588,319088408694703748
0x8410373df6e9b20765c9599c26d585b2cd0ef628,0,0,3619410380251958511557,0,3619410380251958511557,0.0116151656273025293000958845992925199763560,1013074746013326605
0x8413d8e665078d31beb3dc13f9d1f004a3cbd25c,0,0,1096685047320221451048,0,1096685047320221451048,0.00351940706561264253605230887168248879115351,306962684262734681
0x887c3599c4826f7b3cde82003b894430f27d5b92,0,0,262311914811497068824,0,262311914811497068824,0.000841793556534562661741548601735065455671007,73421234000944555
0x91b26b4b49525fdffff2b099190149a52a36c3ca,0,0,303764468285200163868,0,303764468285200163868,0.000974820271852254555181774370761856010037862,85023824110953642
0x91be5daa3e9cacea49e4695b9cc2f7de899b4707,0,0,113046697236028693632,0,113046697236028693632,0.000362781772185941062343172853387492821293097,31641826170057779
0x95adaec801b3e8cb7aa90c6922e23dc987ca2bbf,0,0,85931352716962065385,0,85931352716962065385,0.000275765052736624533162104740266704569971345,24052227899688391
0x964ca78fa3ab137e5ba050dd2c3531b629374a39,0,0,100462610954022650404,0,100462610954022650404,0.000322397778364386407424661722919011268827419,28119534228941782
0x999e3f0cb4d829b432ba63b0e50119bcfaf9e1b7,0,0,11332736961235881159,0,11332736961235881159,0.0000363682486886841036938705776330499486860267,3172038650627027
0x9ade42f4ac329ea6c37313c00366e6cccba7b5ae,0,0,203818030119093732841,0,203818030119093732841,0.000654078960092668023695908329700094671974134,57048766899282505
0xa0bb038a8981fc526fecf3fcea8701312d932e86,0,0,2330354801717005959063,0,2330354801717005959063,0.00747841613650854319692886370184183374457175,652267455426275137
0xa6d1feda6fc70680816ef6a23faf5e454e2f9c09,0,0,153226375000000000000,0,153226375000000000000,0.000491723661347369410808436157406167011742170,42888137742717560
0xab4382aadae5bf4b37b90b9dc07fc72d52e2a28a,0,0,91856805927117914445,0,91856805927117914445,0.000294780614174009955030444329845389611686425,25710765168257148
0xac9283ebcd0c41faa7a5399ad94acc444954b446,0,0,1000000000000000398187,0,1000000000000000398187,0.00320913198754045840088826547212352046650545,279900491953278781
0xad1a787a26dd30b7a810417bbe96e32f12564d83,0,0,500000000000000000000,0,500000000000000000000,0.00160456599377022856152681337467576000457549,139950245976639335
0xae8a85b6474543ae965930f0264421ab64fd03f7,0,0,100006378097412480974,0,100006378097412480974,0.000320933666910471754020233095521283557412618,27991834427931346
0xaefefcb0cb43fad6a308a17c179decd76d41873c,0,0,1000000000000000000000,0,1000000000000000000000,0.00320913198754045712305362674935152000915097,279900491953278670
0xb0331b22161ca290a15f825a29c008dcb5e1ff68,0,0,4471976894927478917,303013655221173802420,307485632116101281337,0.000986761977732877919784046782029692467939082,86065379697861612
0xb6c9e6a2415ab8d26335498beac8eebed4bb2259,0,0,91187876075962784859,0,91187876075962784859,0.000292633929991247351874001670367186224886655,25523531373836594
0xb6fca91d1c166564cc9888f96b3b553f42c96349,0,0,12869168402045949627,393419736326446407095,406288904728492356722,0.00130383472034698210481975469511364028307645,113720464308663779
0xbe8b1778aedfd6600bb8c72a90e9ebcd9aa06822,0,0,277524429306675794117,0,277524429306675794117,0.000890612523411963578179676737870566882155989,77679224291991463
0xc15c75955f49ec15a94e041624c227211810822d,0,0,803104048863906784113,0,803104048863906784113,0.00257726689253241757444503806114450969377585,224789218366677460
0xc3598d91844b061195136600ad243b077cc164e2,0,0,6524767083848906004337,0,6524767083848906004337,0.0209388387600305921802062089824030139636927,1826285516649868249
0xc43d49a247923f1c7837c806a1eeaa1891387f75,0,0,850066299999999900000,0,850066299999999900000,0.00272797495486016216598964243835656170819226,237933975562903344
0xc4d6fdea25346267441622feb0e2618544cef228,0,0,565288216268087706601,0,565288216268087706601,0.00181408449700560806963510719429342114403037,158224449828829135
0xc9b7f801541f88ae2f62c4c0eed29949d057c951,0,0,308690933210382946974,0,308690933210382946974,0.000990629948029154729329211069890189605960191,86402744067102875
0xc9c03900134fa324422519852094792298c71825,0,0,47496167558187771066,0,47496167558187771066,0.000152421470596561701954704851058913734866516,13294200665432111
0xcf4b7136d45dedb13448ad189c2b7a041c84cce2,0,0,6727257942900529454906,0,6727257942900529454906,0.0215886586529977031068341980781242037941327,1882962807714459664
0xcff7303b8e08403438c751bf21c04771252fa413,0,0,294444552594710336277,0,294444552594710336277,0.000944911432288723442940196629981546932824779,82415175124222458
0xd18a54f89603fe4301b29ef6a8ab11b9ba24f139,0,0,10744005000000000000,0,10744005000000000000,0.0000344789301197946090323737810631664777359181,3007252285048485
0xd27d90b337717fd91c4d409f712b890d4ee2fdd6,0,0,470000000000000000000,1041409351465488046164,1511409351465488046164,0.00485031209605567496536041052154726976484415,423044221017975970
0xd2f96f8d1884cfd7f3e10611a86d9e932a235ed3,0,0,372959985154899779449,0,372959985154899779449,0.00119687781843320291259997161095938949921426,104391683323743958
0xd384cc029b537503895fe252f94fba87a05d677e,0,0,434197754194460256,47072729521391120152,47506927275585580408,0.000152455999949839907483754163705061563443208,13297212315625036
0xd781f65cd90ee9418c70d1d244192c349bf1176c,0,0,50000000000000000000,50000000000000000000,100000000000000000000,0.000320913198754045712305362674935152000915097,27990049195327867
0xd84409d9593413ca38a3b2b9a2ba776e7c1ebca1,0,0,41686679738629315192,0,41686679738629315192,0.000133778057403589997919749759281769074549040,11668122166741119
0xdb8d484c46ce6b0bd00f38a51b299eb129928ac0,0,0,42069926086872771969,0,42069926086872771969,0.000135007945518846144545064852189898484327354,11775393008153760
0xdccc5094404422cd48cd7afa95b618fe0cd3d0fe,0,0,2985935289458464879,194419717538153385185,197405652827611850064,0.000633500795010395476062364536079056323713224,55253939340806693
0xe26edca05417a65819295c49fc67272ab247d791,0,0,527872578391592655038,0,527872578391592655038,0.00169401277666191749621312272468671547228273,147751794380452444
0xe89dee662c94ffee76d0942f4a4bad27cc076dd2,0,0,5230147240755659760,0,5230147240755659760,0.0000167842328098554481179904111350080182222103,1463920785675592
0xefe7a2bbe01adc090ab28ed422a359b553aabc16,0,0,178500165046866581852,0,178500165046866581852,0.000572830589433150587608433956526749198868190,49962284010359394
0xf5288cd6b213476a2e1ccf9506050043f7ba30c7,0,0,26188767871875391709195,0,26188767871875391709195,0.0840432126919071433524853018286047840584250,7330249010988141043
0xf677e155f96c448102d448f64b23acef8e74e4ea,0,0,29958871295082561636,0,29958871295082561636,0.0000961419721836570497420608529230585734069310,8385502813858567
0xfb1d7f6c700a053683f80447b387a891d5f76aac,0,0,145394365286561067019,0,145394365286561067019,0.000466589708449244961770506528782244678367232,40695954370943145
0xfb8aa192da69dd3de22a9354ea99538315446c0d,0,0,178463888858411279870,0,178463888858411279870,0.000572714174356392632173805354595395560098984,49952130287364565
0xfb9e5f5874565a6ef8fcf1debc4975501331a8ca,0,0,28314060414545162138,848481191235811116961,876795251650356279099,0.00281375168859474311441693267543268713900048,245415422279233494
0x00c67d9d6d3d13b42a87424e145826c467cccd84,0,0,0,231266026932522354597,231266026932522354597,0.000742163204660550350305782786397512696581492,64731474710493201
0x14b30b46ec4fa1a993806bd5dda4195c5a82353e,0,0,0,75037658912123231812,75037658912123231812,0.000240805751485044922550030627856980881032908,21003077644525618
0x16765c8fe6eb838cb8f64e425b6dccab38d4f102,0,0,0,3150556407925434996277,3150556407925434996277,0.0101105513472240744096872957078160256616768,881842288504883770
0x1754352eacb753327fec2d4f48f0fb36b672c5e0,0,0,0,3255229734100161070178,3255229734100161070178,0.0104464618664936436491307670185432074423834,911140403995575599
0x17e33637f6b64e9082ea499481b6e6ebae7eea23,0,0,0,2138507541506406870325,2138507541506406870325,0.00686275295704471208650755553689298292866155,598569312913439788
0x19a61e7238270ca99f931c08d7bcff1984f38ae4,0,0,0,442766756688027321357,442766756688027321357,0.00142089696190709110440007334288709496274128,123930633017536486
0x1a1087bf077f74fb21fd838a8a25cf9fe0818450,0,0,0,1199509443597529189347,1199509443597529189347,0.00384938412480568669866201453034858779412837,335743283365551993
0x1b50afed405c9930eae5fb3803418b03f9615b1c,0,0,0,558373125855414993527,558373125855414993527,0.00179189305916556572607717188518653911928006,156288912620420642
0x1de4f046c45cd4e39cfcdf36b7df4856b4031955,0,0,0,3135761155595599680257,3135761155595599680257,0.0100630714297086674230962249128277760802789,877701090099189972
0x1ec289bd5f002b7969887b8e18a1625052a67d0d,0,0,0,422434047188771902644,422434047188771902644,0.00135564661345966282984525393880035277978682,118239497625951792
0x21210e9f52300880e61d0fd0d08d1b882a6369f9,0,0,0,1000000000000000000000,1000000000000000000000,0.00320913198754045712305362674935152000915097,279900491953278670
0x2437db820de92d8dd64b524954fa0d160767c471,0,0,0,234696692382981936160,234696692382981936160,0.000753172662896170084929756401994056235296155,65691719657803954
0x2b614ecc9e91af9d056eb8acccf5d9928a7cf4f7,0,0,0,16606600914370800000,16606600914370800000,0.0000532927741986259380126601699480240858899154,4648195765604154
0x305308cc98560e63e933a6bd70392617c9829bf8,0,0,0,63625987462774524557,63625987462774524557,0.000204184191605637816660162948780678233478167,17808945191843730
0x3070f20f86fda706ac380f5060d256028a46ec29,0,0,0,69556807633788170000,69556807633788170000,0.000223216976328787870471745487438303961767701,19468984675396878
0x343e3391e48d3a33f731d35a5179a26fd2b5f693,0,0,0,131999937715346480849,131999937715346480849,0.000423605222475666399061302896525102275917149,36946847504327623
0x424d88632af00112b88475f1f40584d7ae6f5c7e,0,0,0,579938287185714000000,579938287185714000000,0.00186109850820709878507475696030708011308231,162325011885823156
0x42556f667dfc74704914f98d1e0c0ac4ea2f492e,0,0,0,683193523491858500430,683193523491858500430,0.00219245818991819585400304646131837175586582,191226203324665042
0x461f635488972409981edbd043834dbaa7239fa6,0,0,0,5000000000000000000000,5000000000000000000000,0.0160456599377022856152681337467576000457549,1399502459766393351
0x477c8ece9393713d258169aa50cdaf27e422214d,0,0,0,429942705161772016221,429942705161772016221,0.00137974288794431818436591894428093580814497,120341174686503432
0x4796e4afd565e43b7267f1688ec09b6a246cb5fc,0,0,0,785247388259361922240,785247388259361922240,0.00251996251179571914121421967805870063333083,219791130278822623
0x4929f4d38f2955649b5aa34343da04cf790b9d92,0,0,0,897688649406830284527,897688649406830284527,0.00288080135966344986721221814147117844462914,251263494589846097
0x4f38f2da7720f1077a45b80e88c0a78c0144c136,0,0,0,69202496493264175282,69202496493264175282,0.000222079945114190377101519195319821154005122,19369812812859684
0x519a0df0bd2b586b6f7126799c30a243e13abcbe,0,0,0,4161278192283241786818,4161278192283241786818,0.0133540909559106802221598762271825552970532,1164743813174529528
0x56446712b219fcc34a5604f5e7af5d50d65b6647,0,0,0,6489990493108621317957,6489990493108621317957,0.0208272360902683413274767800880261922403924,1816551531793204730
0x58e603d9824976f7a3940c6b408f0ffa523a216c,0,0,0,194629688256154106839,194629688256154106839,0.000624592358307851395234195652228317817986629,54476945491610798
0x5b0d3243c78fb9d4ac035fb2384ffdf7a9ef6396,0,0,0,678375887822181476370,678375887822181476370,0.00217699776118631942461917767719517766447080,189877744730670780
0x5c7a20b1efa9a2ab5f448b651aa264f233076c4c,0,0,0,2583530677058581726023,2583530677058581726023,0.00829089093654074924687794913186834815958787,723131507485084149
0x62661b101ca48734668669a9f1cb83c4889049f3,0,0,0,14766918824579050568,14766918824579050568,0.0000473889915573699594521577558265527390798161,4133267843633807
0x64b7fcc8c17540139bdd84d00c7261035602cb66,0,0,0,1975278734052104775571,1975278734052104775571,0.00633893016975502902179516274624706331662397,552881489406033631
0x65b0f840ea292fc284c23fc839e65b3951d46195,0,0,0,33768264306859785873,33768264306859785873,0.000108366817150864421346814930934337472672365,9451753791898394
0x67017bebe2a4b8645b28f83d5d472618b35a1230,0,0,0,264960366398672433235,264960366398672433235,0.000850292787240419417176621725387546193836419,74162536903109381
0x784f0d732af31c7d70f2e37761d388ce172c7482,0,0,0,360336667515253065232,360336667515253065232,0.00115636792600692894069183369038722052599907,100858410506324342
0x7b79c37bb80cc76fe6b758c7140228fecc7e2a2e,0,0,0,8235155235282511791,8235155235282511791,0.0000264277000879063678765635577374507903405717,2305024001667193
0x7bdb45b1fe5b3eb17a4c7a16c9750c7e10ccf08d,0,0,0,4076360000000000000000,4076360000000000000000,0.0130815772687304177981308819359865621045027,1140975169378667040
0x7ccf173012bfe53f16f4d6a2a4aea32abafcd04c,0,0,0,3077125222744984139217,3077125222744984139217,0.00987490098197848279012944034778423673459178,861288863648163268
0x7cfed2a2d4a98680dac6aa55120f5af2ec562ebd,0,0,0,1682231428874669197313,1682231428874669197313,0.00539850268884759029350075819607501455527341,470857404521286825
0x7d0a2547b23e5f91f448bd9d2ae994748af2c1e3,0,0,0,102408030364454547840,102408030364454547840,0.000328640886023585506749327314245809718649770,28664058078977127
0x7dd508a1e4da1243789b799a480f8b45e58b1b5b,0,0,0,30270662897691907146,30270662897691907146,0.0000971425525890372030758752078304291812406525,8472773436815824
0x7ecf3a3ea7cfd250da7fc33d85bb2157706f247c,0,0,0,28771138617769975230,28771138617769975230,0.0000923303812562461609231277421378000516015978,8053055853169790
0x89d2d4934ee4f1f579056418e6aeb136ee919d65,0,0,0,18639955655683698252065,18639955655683698252065,0.0598180779409902112226757706883369762012099,5217332758013166222
0x8bfd3c3fc34f068c66796880756cc93ffdc6d080,0,0,0,63505657496474496669,63505657496474496669,0.000203798036861724731938386442392567738809069,17775264775079631
0x8e2540edfa7410b6f32f54d4cbf715acfe2f2e5b,0,0,0,1034895620730804419852,1034895620730804419852,0.00332111664025276148982899880821081256905709,289667793362845857
0x8e851e94e1667cd76dda1a49f258934e2bcdcf3e,0,0,0,2469592235516781422951,2469592235516781422951,0.00792524743917844945440240434351946203785749,691240081645144361
0x8f9f865aafd6487c7ac45a22bbb9278f8fc06d47,0,0,0,711869386244504491085,711869386244504491085,0.00228448281834803204578568574885453267659475,199252591416315355
0x955a44e6bac7c2424bb52b81870c01d28fce0038,0,0,0,157398188473439885058,157398188473439885058,0.000505111561411037607177438985639545834669124,44055830386270700
0x976dca1615502419b7003a1853e022b023d47cf4,0,0,0,15034682489753235755,15034682489753235755,0.0000482482805003815098425593671105457164371512,4208215025243275
0x9a456152e0da127c30a49357a461f4c3f80bd630,0,0,0,1299172402990094629450,1299172402990094629450,0.00416921571576531409879560075089985982151753,363638994729050695
0x9bb98140f36553db71fe4a570ac0b1401bc61b4f,0,0,0,134002058574713044,134002058574713044,4.30030292568381625907091415118586251014046E-7,37507242117814
0xa1e91a4cf28f8c098c7bab3093734ad38b89f278,0,0,0,153272016948061091191,153272016948061091191,0.000491870132382865918695537844325804102467136,42900912946433565
0xa30c7b2e676be6b0c26d631c8161b62ebebc3cd2,0,0,0,36884180432238706055208,36884180432238706055208,0.118366203259311035663857186961212298887358,10323900248277108530
0xa483c9954e8c6b43cbb6dbdecae14f98d81789e0,0,0,0,9500055015622193950,9500055015622193950,0.0000304869304340273397146572267163134277498122,2659070072455864
0xaa1a54bfa93be8ac8d01182827433f227ba59e17,0,0,0,135087439424693176179,135087439424693176179,0.000433513422972716718208806087083001136320714,37811040751680352
0xadc5012f0206031632b09ddb61dbe84e41d66570,0,0,0,23982217146040890687,23982217146040890687,0.0000769621001755010327968187240378379738802451,6712634377307200
0xafba26e1e3a95d5002a4f91395584803c0b2c0db,0,0,0,174371061719217429202,174371061719217429202,0.000559579751864531947020620723192944004609445,48806545957624476
0xb05136face3f8c6f9e6cdb076a38ee6d4910f6d4,0,0,0,1300000000000000000000,1300000000000000000000,0.00417187158380259425996971477415697601189626,363870639539262271
0xb3a7fbc2fa38c18ad4433ae93fe7f215fd2d057f,0,0,0,38699992233938569041,38699992233938569041,0.000124193382995499535367433151233070923590598,10832146864867469
0xb4367abe9d87c508eceb60c422cbbf8e34aa8dc9,0,0,0,40323528853982847830,40323528853982847830,0.000129403526295826947716400015014369916152636,11286575563522026
0xb478d2e5d241683667e15c9c79a2bc0e5af35923,0,0,0,347234826217356819352,347234826217356819352,0.00111432238800217151877654252666708944718029,97191198681549399
0xbd1bff03034ac340235e48ee35c85b1121b8198e,0,0,0,37794434945923217597,37794434945923217597,0.000121287330135979084414805090690104946512393,10578680934460095
0xcab5541bad35e9ee799bea9765c3c416d8cc1bb8,0,0,0,146482854786326741427,146482854786326741427,0.000470082814921044898421364055196522781770444,41000623117413536
0xd3c808920d8fccbebd181aae8d4fb2acd1a433cd,0,0,0,3207793654312846923706,3207793654312846923706,0.0102942332254846524976590745204187767220095,897863021926771390
0xd5a7412e7f78e03e6fb2bd133f6473bfe8a45eb8,0,0,0,1008810429400830636885,1008810429400830636885,0.00323740581835462962357770230435680239818532,282366535476890795
0xd9a0013af48591f8524280d6f8f98189cef45308,0,0,0,2065419832175427000000,2065419832175427000000,0.00662820485113460544147888485936225114600373,578112027115960286
0xe5a3d77d7788a83f3549dd7f08fc2aced7e262d2,0,0,0,1839212617745616588201,1839212617745616588201,0.00590227604349547758230436156656318536856922,514796516513675554
0xe5cd86ff7f825a0ff6f699828d5c9bf163c0e3f9,0,0,0,118844527339026661623,118844527339026661623,0.000381387774227796824596513075741470940653922,33264641668148439
0xe8537cc2abdf20cfb8d0409bfc00e9ff883fa927,0,0,0,5275122423015751431,5275122423015751431,0.0000169285641058917704105618930670590416204476,1476509361315880
0xea9f2e31ad16636f4e1af0012db569900401248a,0,0,0,23814252902080863836937,23814252902080863836937,0.0764230807474458616108361841578583106130006,6665621102792228049
0xeb4135a5fff5cd44c08614f012e103a6429f65b3,0,0,0,175963920387283428194,175963920387283428194,0.000564691445567853631626131661918825995962398,49252387882428193
0xedf4fa418216a13e7629fed73e7448985cc8bc82,0,0,0,103052622309793648134,103052622309793648134,0.000330709466654284143372925329198800121429647,28844479681586662
0xeed8e6512ff83092ffe544bd308e94934a113ea0,0,0,0,448859516199707266654,448859516199707266654,0.00144044943134841459223622642104530091314635,125635999402208720
0xf0754756e71aac7ad2b6497e7006f5e44d68d592,0,0,0,960187111037318410224,960187111037318410224,0.00308136717205391922457822860224675521162865,268756844746542834
0xf8c84c6a4f1083f7a7fd94885b303a3974116d82,0,0,0,3000000000000000000000,3000000000000000000000,0.00962739596262137136916088024805456002745292,839701475859836010
0xfbea6f2b10e8ee770f37fff9b8c9e10d9b65741d,0,0,0,6561001435984477475580,6561001435984477475580,0.0210551195785166594628076739260727719826359,1836427529638223038
0xfdaf56c89caf56dc65192f1a80e2166f9e5a7a43,0,0,0,100000000000000000,100000000000000000,3.20913198754045712305362674935152000915097E-7,27990049195327
0xc0f085803e3c29550becd648d3835e732842a0b2,0,0,0,1927517632736280379670,1927517632736280379670,0.00618565849176225633622328872096917959642231,539513133651503997
